Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Western Area Power Administration - Rocky Mountain Region,US-NW-WACM,745.10,766.93,30.91,30.59,Electricity Maps Estimation; eia.gov
