Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,El Paso Electric Company,US-SW-EPE,552.33,641.85,16.27,14.32,Electricity Maps Estimation; eia.gov
