Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-01-01 00:00:00,USA,Public Service Company Of New Mexico,US-SW-PNM,620.54,676.97,29.04,27.20,eia.gov; Electricity Maps Estimation
